csv_file,keywords
iir-4.2.csv,"['Blocked Sort-Based Indexing', 'Nonpositional Index', 'Dominant Key', 'Docid', 'Docids', 'Secondary Key', 'Term', 'Terms', 'Postings List', 'Postings Lists', 'Document', 'Documents', 'Collections', 'Collection', 'Memory', 'Index Construction', 'Termid', 'Termids', 'Vocabulary', 'Inverted Index', 'Index Construction Algorithms', 'Index Construction Algorithm', 'Reuters-Rcv1', 'Tokens', 'Token', 'Postings File', 'External Sorting Algorithm', 'Random Disk Seeks', 'Blocked Sort-Based Indexing Algorithm', 'Bsbi', 'Index', 'In-Memory Sort', 'Posting', 'Data Structure', 'Merge', 'Document Frequency', 'String', 'Strings', 'Secondary Storage', 'Multipass Algorithms', 'Reuters-Rcv1 Collection', 'Compression Techniques', 'Inversion', 'Priority Queue', 'Sorting', 'Term-Docid Pairs', 'Disk Space', 'Gb', 'Bytes', 'Main Memory', 'Disk', 'Algorithm', 'Sorting-Sequential Disk Reads', 'Block', 'Blocks', 'Merged Index', 'Block Files', 'Read Buffers', 'Write Buffer', 'Time Complexity']"
iir-13.6.csv,"['Evaluation Of Text Classification', 'Reuters-21578 Collection', 'Text Classification Evaluation', 'Reuters-Rcv1 Collection', 'Classes', 'Topic Categories', 'Document', 'Documents', 'Two-Class Classifiers', 'Two-Class Classifier', 'Modapte Split', 'Training Documents', 'Test Documents', 'Text Classification', 'Test Data', 'Accuracy', 'Recall', 'Precision', 'F1', 'Performance', 'Computational Efficiency Of Classification', 'Ir System', 'Macroaveraging', 'Microaveraging', 'Naive Bayes', 'Nb', 'Linear Svms', 'Svm', 'Knn', 'Decision Trees', 'Training Sample', 'Classifier', 'Machine Learning Algorithm', 'Training Set', 'Ad Hoc Retrieval', 'Development Set', 'Held-Out Data', 'Test Set', 'Effectiveness', 'Performance Efficiency', 'Classification', 'True Negatives', 'True Positives', 'Collection', 'Classic Reuters-21578 Collection', 'Any-Of Problem', 'Classification Error', 'Classification Accuracy', 'Classification Decisions', 'One-Of Classification', 'Rocchio', 'Evaluation', 'Document Collection']"
iir-10.3.csv,"['Vector Space Model', 'Xml Retrieval', 'Node', 'Nodes', 'Leaf', 'Vector Space', 'Lexicalized Subtrees', 'Lexicalized Subtree', 'Documents', 'Document', 'Documents', 'Document', 'Subtrees', 'Vocabulary Term', 'Vocabulary Terms', 'Leaf Node', 'Queries', 'Query', 'Vector Space Retrieval System', 'Collection', 'Paths', 'Xml-Context/Term Pairs', 'Xml-Context/Term Pair', 'Structural Term', 'Structural Terms', 'Extended Queries', 'Context Resemblance', 'Query Path', 'Document Path', 'Xml Contexts', 'Xml Context', 'Weights', 'Weight', 'Weightings', 'Weightings', 'Inverse Document Frequency', 'Cosine Measure', 'Query Length Normalization', 'Normalizer', 'Query-Document Similarities', 'Sparse Term Statistics', 'Matching Function', 'Unstructured Retrieval', 'Xml Tree', 'Lexicalized Subtrees Of Documents', 'Pseudo-Xpath Notation', 'Query Structure', 'Non-Structural Terms', 'Vocabulary', 'Query-Document Similarity Function', 'Document Frequency', 'Query Structural Term', 'Query Term', 'Context Resemblance Function', 'Xml-Context Pairs', 'Xml-Context Pair', 'Parent-Child Node Pair', 'Array Normalizer', 'Postings Lists', 'Postings List', 'Similarity Function', 'Structural Queries']"
iir-10.2.csv,"['Xml Retrieval', 'Structured Retrieval', 'Unstructured Retrieval', 'Collection', 'Collections', 'Structured Documents', 'Queries', 'Query', 'Documents', 'Document', 'Xml Elements', 'Ir Systems', 'Structured Document Retrieval Principle', 'Tree', 'Trees', 'Indexing Unit', 'Indexing Units', 'Non-Overlapping Pseudodocuments', 'Leaves', 'Relevance', 'Leaf Element', 'Nested Elements', 'Xml Retrieval System', 'Query Terms', 'Query Term', 'Structured Queries', 'Term', 'Inverse Document Frequency', 'Ir', 'Xml Documents', 'Schema Heterogeneity', 'Schema Diversity', 'Document Structures', 'Query Interface', 'Parent-Child Relationships', 'Extended Queries', 'Extended Query', 'Indexing', 'Document Unit', 'Ranking', 'Document Frequency', 'Idf', 'Idf Weights', 'Xml-Context Pairs', 'Df', 'Xml Schemas', 'Ir Application', 'Keyword Queries', 'Pseudo-Xpath Notation', 'Retrieval', 'Pseudodocuments', 'Root Node', 'Leaf Node', 'Sparse Data Problems', 'Xml-Term Pairs', 'Parent Node', 'Tree Structure']"
iir-6.4.csv,"['Document', 'Documents', 'Tf', 'Tf-Idf', 'Sublinear Tf Scaling', 'Term Frequency', 'Term Frequencies', 'Wf-Idf', 'Tf Weights', 'Terms', 'Term', 'Terms', 'Term', 'Smoothing', 'Smoothing Term', 'Classification', 'Term Weightings', 'Term Weight', 'Term Weighting', 'Information Retrieval Systems', 'Vector Space Scoring', 'Vector Space Scoring Method', 'Query Vector', 'Document Vector', 'Document Vectors', 'Document Frequency', 'Document Frequencies', 'Normalization Functions', 'Normalization Function', 'Log-Weighted Term Frequency', 'Idf', 'Cosine Normalization', 'Idf Weighting', 'Pivoted Normalized Document Length', 'Euclidean Length', 'Unit Vectors', 'Unit Vector', 'Query Terms', 'Document Collection', 'Queries', 'Query', 'Collection', 'Probability Of Relevance', 'Normalized Term Frequency', 'Stop Word', 'Ranking', 'Outlier Term', 'Standard Weighting Scheme', 'Document Length Normalization', 'Pivot Length', 'Wf', 'Maximum Tf Normalization', 'Query Weighting Schemes', 'Weighting Schemes', 'Weighting Scheme', 'Text Retrieval System', 'Information Needs', 'Search Terms', 'Normalized Document', 'Boolean Judgment', 'Relevance Judgments', 'Pivoted Document Length Normalization', 'Pivoted Length Normalization', 'Linear Pivoted Normalization', 'Machine Learning Based Scoring Approach']"
iir-12.3.csv,"['Language Modeling', 'Ir', 'Language Modeling Approach', 'Text Retrieval', 'Queries', 'Documents', 'Document', 'Probabilistic Language Modeling', 'Probabilistic Approaches', 'Bim', 'Lm Approach', 'Lm Approaches', 'Information Needs', 'Information Need', 'Xml Retrieval', 'Ir Models', 'Unigram Models', 'Unigram Model', 'Relevance', 'Tf-Idf Models', 'Term Frequency', 'Document Length Normalization', 'Terms', 'Collections', 'Collection', 'Tf-Idf', 'Bm25 Weights', 'Vector Space Retrieval System', 'Relevance Feedback', 'Boolean Retrieval Operators', 'Language Processing', 'Document Model', 'Speech Processing', 'Query Language', 'Document Generation Probability', 'Collection Generation Probability', 'Speech And Language Processing', 'Idf', 'Ranking Of Documents', 'Mathematical Models', 'Natural Language Processing']"
iir-16.4.csv,"['K-Means', 'Flat Clustering Algorithm', 'Euclidean Distance', 'Centroid', 'Centroids', 'Documents', 'Length-Normalized Vectors', 'Rocchio Classification', 'Residual Sum Of Squares', 'Rss', 'Seed', 'Seeds', 'Global Minimum', 'Outliers', 'Singleton Cluster', 'Seed Selection', 'Deterministic Hierarchical Clustering Methods', 'Buckshot Algorithm', 'Time Complexity', 'Hierarchical Algorithms', 'Linear Algorithm', 'K-Medoids', 'Medoid', 'Cluster', 'Clusters', 'Clustering', 'Algorithm', 'Hierarchical Clustering', 'Hierarchical Clustering Methods', 'Random Sample', 'Sparse Document Vectors', 'Average Squared Euclidean Distance', 'Cluster Centers', 'Mean', 'Real-Valued Space', 'Training Set', 'K-Means Algorithm', 'Suboptimal Clustering', 'Iterations', 'High Dimensionality', 'Distance Computations']"
iir-4.4.csv,"['Distributed Indexing', 'Distributed Index', 'Collections', 'Collection', 'Index Construction', 'Clusters', 'Web Index', 'Distributed Indexing Algorithms', 'Term-Partitioned Index', 'Document-Partitioned Index', 'Mapreduce', 'Distributed Computing', 'Nodes', 'Master Node', 'Splits', 'Split', 'Key-Value Pairs', 'Key-Value Pair', 'Termid', 'Termids', 'Docid', 'Terms', 'Term', 'Map Phase', 'Bsbi', 'Spimi', 'Parsers', 'Parser', 'Segment Files', 'Segment File', 'Reduce Phase', 'Reduce Phases', 'Indexing System', 'Inverter', 'Inverters', 'Term Frequencies', 'Term Frequency', 'Posting', 'Postings', 'Inverted Index', 'Local Disk', 'Master', 'Mapreduce Functions', 'World Wide Web', 'Computer Clusters', 'Web Search Engines', 'Document', 'Documents', 'Single-Machine Indexing', 'Sorted Postings List', 'Crawling', 'Google Indexing System', 'Search Engines', 'Distributed Index Construction Method', 'Memory', 'Disk', 'Supercomputer', 'Chunks', 'Worker Nodes', 'Map', 'Mapping', 'Mb', 'Mapping Splits', 'Key', 'Keys', 'Network Traffic', 'Mapreduce Jobs', 'Mapreduce Operations', 'Distributed Environment']"
iir-10.1.csv,"['Xml Document', 'Xml Documents', 'Tree', 'Trees', 'Node', 'Nodes', 'Xml Element', 'Xml Attribute', 'Xml Attributes', 'Leaf Nodes', 'Internal Nodes', 'Parents', 'Children', 'Xpath', 'Xml Contexts', 'Xml Context', 'Xml Document Collection', 'Vocabulary Term', 'Schema', 'Schemas', 'Xml Dtd', 'Xml Schema', 'Structured Queries', 'Xml Retrieval System', 'Collection', 'Xml Queries', 'Nexi', 'Narrowed Extended Xpath I', 'Query', 'Queries', 'Relational Attribute Constraints', 'Information Retrieval Problem', 'Xml Retrieval', 'Nexi Query', 'Relational Attributes', 'Documents', 'Document', 'Element Nodes', 'Xml', 'Ordered Tree', 'Xml Dom', 'Root Element', 'Ranking Constraint', 'Opening Tag', 'Closing Tag', 'Metadata', 'Xml Document Object Model', 'Dom', 'Term', 'Search', 'Attribute Nodes', 'Subtree', 'Element-Node Tree']"
iir-10.csv,"['Information Retrieval Systems', 'Relational Databases', 'Relational Database', 'Ir Systems', 'Unstructured Text', 'Relational Data', 'Information Retrieval', 'Database Systems', 'Retrieval Model', 'Data Structures', 'Query Language', 'Structured Text Search Problems', 'Sql Query', 'Precision', 'Recall', 'Structured Documents', 'Structured Retrieval', 'Queries', 'Query', 'Collection', 'Structured Queries', 'Unranked Retrieval Models', 'Boolean Model', 'Unranked System', 'Search System', 'Search', 'Structured Search', 'Ranked Retrieval Methods', 'Extensible Markup Language', 'Xml', 'Html', 'Documents', 'Data-Centric Xml', 'Semistructured Retrieval', 'Semistructured Queries', 'Database Querying', 'Parametric Search', 'Zone Search', 'Parametric Fields', 'Zones', 'Tree Structure', 'Inex', 'Data-Centric Approaches', 'Text-Centric Approaches', 'Xml Retrieval', 'Markup', 'Databases', 'Patent Databases', 'Named Entity Tagging', 'Marked Up Text', 'Unranked Retrieval System', 'Markup Languages', 'Xml Format', 'Inverted Index-Based Methods', 'Text-Centric Xml', 'Information Retrieval Problem', 'Data Model', 'Xml Documents', 'Information Need', 'Structured Data', 'Sgml', 'Xml Queries', 'Unstructured Retrieval', 'Vector Space Model']"
iir-7.2.csv,"['Information Retrieval System', 'Scoring', 'Vector Spaces', 'Vector Space', 'Vector Space Retrieval', 'Query Operators', 'Retrieval', 'Vector Space Queries', 'Vector Space Query', 'Tiered Indexes', 'Index Elimination', 'Inexact Top-K Retrieval', 'Documents', 'Document', 'Documents', 'Document', 'Champion Lists', 'Terms', 'Tf', 'Document Id', 'Query-Term Proximity', 'Query Terms', 'Query', 'Queries', 'Proximity-Weighted Scoring Functions', 'Proximity-Weighted Scoring Function', 'Cosine Similarity', 'Scoring Function', 'Machine Learning', 'Search Interfaces', 'Query Parser', 'Phrase Query', 'Phrase Queries', 'Vector Space Scoring', 'Collections', 'Collection', 'Web Search', 'Machine-Learned Scoring', 'Boolean', 'Tokens', 'Tokenization', 'Parsed Document', 'Spelling Correction', 'Tolerant Retrieval', 'Retrieved Documents', 'Machine-Learned Ranking', 'Search System', 'Postings', 'Free Text Queries', 'Stop Words', 'Web Search Engines', 'Static Quality', 'Proximity Weighting', 'Evidence Accumulation', 'Aggregate Scoring Function', 'Parsing', 'Document Collection', 'Field Queries', 'Language And Format Detection', 'Stemming', 'Document Cache', 'Metadata', 'Positional Indexes', 'Indexes', 'Index', 'Indexers', 'Indexes', 'Index', 'Indexers', 'Free Text User Query', 'Scoring Module', 'Mlr', 'Search', 'Retrieval Operators', 'Query String', 'Query Parsing Layer', 'Zones', 'Zone', 'Document Management Systems', 'Linguistic Processing', 'Field Indexes', 'Zone Indexes']"
iir-6.3.csv,"['Document Classification', 'Vector Space Scoring', 'Vector Space Scores', 'Document Collection', 'Tf-Idf Weighting Scheme', 'Vector Space', 'Term', 'Terms', 'Cosine Similarity', 'Cosine Similarities', 'Vector Representations', 'Dot Product', 'Dot Products', 'Inner Product', 'Euclidean Lengths', 'Euclidean Length', 'Length-Normalization', 'Collection', 'Document', 'Documents', 'Idf', 'Queries', 'Query', 'Query Terms', 'Query Term', 'Tf', 'Tf-Idf Weights', 'Inverted Index', 'Free Text Query', 'Accumulators', 'Accumulator', 'Postings', 'Posting', 'Inverse Document Frequency', 'Postings Lists', 'Document-At-A-Time Scoring', 'Term-At-A-Time Scoring', 'Scoring', 'Information Retrieval Operation', 'Information Retrieval Operations', 'Unit Vector', 'Term-Document Matrix', 'Bag Of Words', 'Query Vector', 'Dictionary Term', 'Weighting Scheme', 'Weighting Schemes', 'Term Frequencies', 'Term Frequency', 'Search Engines', 'Vocabulary', 'Algorithm', 'Array', 'Tf-Idf', 'Priority Queue Data Structure', 'Heap', 'Concurrent Postings Traversal']"
iir-9.2.csv,"['Query Reformulation', 'Query Reformulations', 'Search', 'Searches', 'Ir System', 'Inverted Index', 'Terms', 'Term', 'Collection', 'Query Expansion', 'Relevance Feedback', 'Documents', 'Query', 'Query Terms', 'Search Engines', 'Query Suggestions', 'Expanded Queries', 'Controlled Vocabulary', 'Manual Thesaurus', 'Automatically Derived Thesaurus', 'Collection Of Documents', 'Web Search', 'Thesaurus-Based Query Expansion', 'Automatic Thesaurus Generation', 'Word Cooccurrence', 'Co-Occurrence Thesaurus', 'Term-Term Similarities', 'Term-Document Matrix', 'Dimensionality Reduction', 'Latent Semantic Indexing', 'Term Ambiguity', 'False Positives', 'Recall', 'Precision', 'Pseudo Relevance Feedback', 'Stop Lists', 'Term Weighting', 'Library Subject Indexes', 'Interactive Query Expansion', 'Automatic Query Expansion', 'Word Co-Occurrence Statistics', 'Query Log Mining', 'Global Analysis Techniques', 'False Negatives', 'Dictionaries', 'Domain-Particular Vocabularies', 'Web Search Engine', 'Library Of Congress Subject Headings', 'Dewey Decimal System', 'Unified Medical Language System']"
iir-6.1.csv,"['Parametric Indexes', 'Parametric Index', 'Zone Indexes', 'Zone Index', 'Document', 'Documents', 'Terms', 'Term', 'Metadata', 'Fields', 'Field', 'Query Processing', 'Postings Intersections', 'Postings', 'Query', 'Queries', 'Parametric Search', 'Search Engine', 'B-Tree', 'Zones', 'Zone', 'Inverted Index', 'Inverted Indexes', 'Weighted Zone Scoring', 'Weighted Zone Scores', 'Weighted Zone Score', 'Weighted Zone Score', 'Boolean Queries', 'Boolean Query', 'Boolean Score', 'Boolean Function', 'Boolean Functions', 'Ranked Boolean Retrieval', 'Query Term', 'Accumulator', 'Accumulators', 'Training Examples', 'Training Example', 'Zone Score', 'Zone Scores', 'Boolean Value', 'Boolean Values', 'Machine-Learned Relevance', 'Document-Query Pair', 'Quadratic Function', 'Digital Documents', ""Field'S Dictionary"", 'Vocabulary Stems', 'Main Memory', 'Algorithm', 'Postings Traversal', 'Boolean And Query', 'Array', 'Information Retrieval', 'Machine Learning', 'Learned Scores', 'Boolean Match Scores', 'Collection', 'Boolean Match Function', 'Boolean Variables', 'Training Document', 'Training Query']"
iir-15.3.csv,"['Classification', 'Machine Learning Methods', 'Machine Learning Method', 'Bias', 'Text Features', 'Text Classification', 'Classifier', 'Classifiers', 'Training Data', 'Boolean Expressions', 'Documents', 'Document', 'Documents', 'Document', 'Supervised Classifier', 'Machine Learning Theory', 'Naive Bayes', 'Semi-Supervised Training Methods', 'Em Algorithm', 'Bootstrapping', 'Semi-Supervised Learning Algorithm', 'Svms', 'Svm', 'Transductive Svms', 'Active Learning', 'Linear Classifier', 'Boolean Rule-Based Classifier', 'Machine Learning Classifier', 'Machine Learning Models', 'Boolean-Like Models', 'Classification Effectiveness', 'Text Classification Problem', 'Classification Algorithms', 'Classification Problems', 'Hierarchical Structure', 'Hierarchical Classification', 'Scalability Of Classifiers', 'Aggressive Feature Selection', 'Machine Learning', 'Boost', 'Boosting', 'Boost', 'Boosting', 'Classification Accuracy', 'Voting', 'Bagging', 'Ad Hoc Retrieval', 'Terms', 'Ir Query Languages', 'Features', 'Feature Engineering', 'Tokens', 'Effectiveness', 'K-Gram Features', 'Stemming', 'Lowercasing', 'Test Collection', 'Ir', 'Parameter Tying', 'Text Summarization', 'Feature Selection', 'Feature Selection Methods', 'Accuracy', 'Categorization', 'Text Classifier', 'Text Classifiers', 'Text Classifier', 'Text Classifiers', 'Query Languages', 'Precision', 'Recall', 'Decision Trees', 'Classifier Effectiveness', 'Document Collection', 'Subvocabularies', 'Web Directories', 'Library Classification Schemes', 'Classification Schemes', 'Feature Sparseness', 'Data Sparseness', 'Document Zones', 'Classification Of Text Documents', 'Domain-Specific Text Features', 'Nearest Neighbor Model', 'Confidence Decisions', 'Tying Parameters', 'Upweighting']"
iir-8.5.csv,"['Relevance', 'Information Needs', 'Information Need', 'Documents', 'Document', 'Test Document Collection', 'Query Terms', 'Relevance Assessments', 'Cranfield', 'Query And Document Pair', 'Pooling', 'Collection', 'Collections', 'Top K Documents', 'Ir Systems', 'Ir System', 'Boolean Keyword Searches', 'Query', 'Relevance Judgments', 'Kappa Statistic', 'Marginal Statistics', 'Kappa Value', 'Trec Evaluations', 'Ir Evaluation', 'Judgments Of Relevance', 'Interjudge Agreement Of Relevance', 'Binary Relevance Judgment', 'Test Information Needs', 'Marginal', 'Marginals', 'Ir Collections', 'Gold Standard']"
iir-1.1.csv,"['Information Retrieval', 'Document Retrieval', 'Grepping', 'Grep', 'Wildcard Pattern Matching', 'Collections', 'Collection', 'Index', 'Term-Document Incidence Matrix', 'Terms', 'Term', 'Query', 'Querying', 'Boolean Retrieval Model', 'Documents', 'Document', 'Retrieval System', 'Corpus', 'Ad Hoc Retrieval', 'Information Need', 'Relevant', 'Relevance', 'Precision', 'Recall', 'Inverted Index', 'Inverted File', 'Dictionary', 'Lexicon', 'Vocabulary', 'Pattern Matching', 'Document Collections', 'Document Collection', 'Ranked Retrieval', 'Incidence Matrix', 'Effectiveness', 'Term-Document Matrix', 'Sparse Matrix', 'Posting', 'Postings', 'Postings List', 'Inverted List', 'Binary Term-Document Incidence Matrix', 'Ir', 'Relevant Documents', 'Ir System']"
iir-9.1.csv,"['Relevance Feedback', 'Pseudo Relevance Feedback', 'Query', 'Queries', 'Collection', 'Collections', 'Query Refinement', 'Information Need', 'Ir', 'Rocchio Algorithm', 'Query Vector', 'Relevant Documents', 'Cosine Similarity', 'Nonrelevant Documents', 'Nonrelevant Document', 'Vector Space Model', 'Vector Space', 'Term Weight', 'Term Weights', 'Recall', 'Precision', 'Positive Feedback', 'Ir Systems', 'Ir System', 'Image Search System', 'Ranking', 'Ide Dec-Hi', 'Probabilistic Relevance Feedback', 'Classifier', 'Naive Bayes Probabilistic Model', 'Boolean Indicator Variable', 'Collection Statistics', 'Term Distribution', 'Information Retrieval', 'Cross-Language Information Retrieval', 'Collection Vocabulary', 'Rocchio Relevance Feedback Model', 'Cluster', 'Multimodal Class', 'Vocabulary', 'Document Clusters', 'Web Search Engines', 'Document', 'Documents', 'Web Search', 'Excite Search Engine', 'Retrieval Performance', 'Precision-Recall Graph', 'Mean Average Precision', 'Residual Collection', 'Relevance Judgments', 'Blind Relevance Feedback', 'Query Reformulation', 'Trec Ad Hoc Task', 'Indirect Relevance Feedback', 'Implicit Relevance Feedback', 'Explicit Feedback', 'Clickstream Mining', 'Web Search Query', 'Information Filter', 'Ir Query', 'Negative Feedback', 'Query Term Weights', 'Term-Weighting', 'Spelling Correction Techniques', 'Term Frequency', 'Excite Web Search Engine', 'Full Relevance Feedback', 'Clickstream Data', 'Web Link Structure', 'Implicit Feedback', 'Relevance Feedback Strategies', 'Interactive Relevance Feedback', 'Directhit Search Engine', 'Retrieval Process', 'Optimal Query Vector', 'Optimal Query', ""Salton'S Smart System"", 'Term', 'Search', ""Searcher'S Vocabulary"", 'Relevance Feedback Techniques', 'Retrieval', 'Ad Hoc Retrieval']"
iir-13.csv,"['Text Classification', 'Naive Bayes', 'Ad Hoc Retrieval', 'Queries', 'Query', 'Search Engine', 'Index', 'Indexing', 'Standing Queries', 'Standing Query', 'Collection', 'Documents', 'Document', 'Terms', 'Recall', 'Boolean Search Engine', 'Stemming', 'Classification', 'Classes', 'Class', 'Two-Class Classification', 'Routing', 'Filtering', 'Text Categorization', 'Topic Classification', 'Topic Spotting', 'Information Retrieval', 'Computer Vision', 'Clasifier', 'Ascii', 'Unicode Utf-8', 'Word Segmentation', 'Search Engine Index', 'Sentiment Detection', 'Email Sorting', 'Classifier', 'Vertical Search', 'Topic-Specific Serach', 'Vertical Search Engines', 'Vertical Search Engine', 'Precision', 'Ranking Function', 'Machine Learning-Based Text Classification', 'Machine Learning', 'Text Classifier', 'Statistical Text Classification', 'Labeling', 'Classification Algorithms', 'Efficiency', 'Feature Selection', 'Classification Methods', 'Vector Space Classifiers', 'Support Vector Machines', 'Information Needs', 'Ir', 'Preprocessing', 'Truecasing', 'Automatic Classification', 'Ad Hoc Information Retrieval', 'Topics', 'Topic-Specific Search', 'Retrieval Systems', 'Training Data', 'Relevance Feedback', 'Evaluation Of Text Classification']"
iir-14.1.csv,"['Document Representations', 'Vector Spaces', 'Measures Of Relatedness', 'Documents', 'Document', 'Document Vectors', 'Vector Classification', 'Vectors', 'Length-Normalized Unit Vectors', 'Vector Space Classifiers', 'Knn Classification', 'Euclidean Distance', 'Underlying Distance Measure', 'Cosine Similarity', 'Length-Normalized Vectors', 'Vector Space Classification', 'Relatedness Of Two Documents', 'Unit Vectors', 'Centroids', 'Unnormalized Vectors', 'Dot Product', 'Hypersphere']"
iir-2.1.csv,"['Postings Lists', 'Postings List', 'Inverted Index', 'Tokens', 'Tokenization', 'Token', 'Term', 'Terms', 'Documents', 'Document', 'Indexing', 'Index', 'Linguistic Preprocessing', 'Postings List Data Structure', 'Proximity Queries', 'Proximity Query', 'Boolean Models', 'Boolean Model', 'Character Sequence Decoding', 'Document Delineation', 'Unicode Utf-8', 'Heuristic Methods', 'Encoding', 'Encodings', 'Xml Documents', 'Document Unit', 'Html Pages', 'Indexing Granularity', 'Precision', 'Recall', 'Xml Retrieval', 'Ir System', 'Document Collection', 'Vocabulary', 'Inverted Index Construction', 'Phrase Query', 'Machine Learning Classification Problem', 'Query', 'Querying', 'Postings Data Structures', 'Ascii Encoding', 'Byte', 'Multibyte Encoding Schemes', 'Metadata', 'Binary Representation', 'Decoding', 'Xml Files', 'Markup', 'Character Encodings', 'Digital Representation', 'Collection', 'Relevant Information', 'Implicit Proximity Search', 'Index Granularity', 'Information Needs', 'Usage Patterns']"
iir-7.1.csv,"['Term Weighting', 'Documents', 'Document', 'Vector Space Models', 'Vector Space Model', 'Cosine Scoring Algorithm', 'Search Engine', 'Search Engines', 'Cosine Scoring', 'Cosine Scores', 'Indexes', 'Query Term Proximity', 'Scoring', 'Score', 'Ranking', 'Query', 'Collection', 'Cosine Similarity', 'Terms', 'Term', 'Postings', 'Inverted Index', 'Boolean Query', 'Tf', 'Query Terms', 'Query Term', 'Heap', 'Inexact Top K Document Retrieval', 'Pointers', 'Phrase Queries', 'Index Elimination', 'Multi-Term Query', 'Idf', 'Postings Traversal', 'Low-Idf Terms', 'Stop Words', 'Champion Lists', 'Fancy Lists', 'Top Docs', 'Dictionary', 'Tf-Idf Weighting', 'Index Construction', 'Static Quality Scores', 'Query-Dependent Score', 'Query-Dependent Scores', 'Postings List', 'Postings Lists', 'Document Ids', 'Document Id', 'Global Champion List', 'Global Champion Lists', 'Impact Ordering', 'Query Termsâ\x80\x99 Postings Lists', 'Inexact Top-K Retrieval', 'Cluster Pruning', 'Document Vectors', 'Vector Space', 'Free Text Queries', 'Query Vector', 'Postings Intersection', 'Dictionary Term', 'Postings Intersection Algorithm', 'Scoring Function', 'Term Frequency', 'Clustering', 'Search System', 'Query Operators', 'Algorithm', 'Unit Vector', 'Document Unit Vector', 'Web Search', 'Learning Methods', 'Static Quality', 'High Lists', 'Concurrent Traversal', 'Document-At-A-Time Scoring', 'Query Processing']"
iir-15.1.csv,"['Support Vector Machines', 'Decision Boundary', 'Learning Methods', 'Perceptron Algorithm', 'Linear Separator', 'Naive Bayes', 'Svms', 'Decision Surface', 'Margin', 'Classifier', 'Decision Function', 'Support Vectors', 'Support Vector', 'Misclassification', 'Svm Classifier', 'Decision Hyperplane', 'Weight Vector', 'Functional Margin', 'Euclidean Distance', 'Unit Vector', 'Unit Vectors', 'Geometric Margin', 'Quadratic Function', 'Linear Constraints', 'Quadratic Optimization', 'Qp', 'Quadratic Programming', 'Algorithms', 'Optimization Problem', 'Lagrange Multiplier', 'Classification Function', 'Dual Problem', 'Dot Product', 'Data Set', 'Quadratic Optimization', 'Margin Of The Classifier', 'Probability Of Classification', 'Sigmoid', 'Unit Hypersphere', 'Document', 'Svm Decision Boundary', 'Training Data Sets', 'Classification Safety Margin', 'Test Data', 'Bias-Variance Tradeoff', 'Mathematical Optimization Problems', 'Quadratic Programming (Qp) Libraries', 'Vector Space', 'Memory Capacity Of The Model', 'Intercept', 'Hyperplane', 'Training Data', 'Quadratic Optimization Problems', 'Confidence Threshold']"
iir-13.3.csv,"['Bernoulli Model', 'Nb Classifier', 'Multinomial Model', 'Vocabulary', 'Document', 'Documents', 'Multivariate Bernoulli Model', 'Binary Independence Model', 'Term', 'Terms', 'Time Complexity', 'Binary Occurrence', 'Bernoulli Nb Model', 'Classification', 'Generation Models', 'Class', 'Tokens', 'Test Document']"
iir-1.2.csv,"['Inverted Index', 'Index', 'Indexing', 'Tokens', 'Normalized Tokens', 'Document Identifier', 'Sorting', 'Document', 'Documents', 'Dictionary', 'Postings', 'Posting', 'Term', 'Terms', 'Document Frequency', 'Boolean Search Engine', 'Query', 'Ranked Retrieval Models', 'Data Structure', 'Document Collection', 'Docid', 'Index Construction', 'Ad Hoc Text Search', 'Information Retrieval', 'Inverted File', 'Index Compression', 'Postings List', 'Indexing Terms', 'Sort-Based Indexing', 'Efficiency', 'Singly Linked Lists', 'Skip Lists', 'Explicit Pointers', 'Pointer', 'Pointers', 'Term-Document Incidence Matrix', 'Boolean Retrieval']"
iir-13.4.csv,"['Naive Bayes', 'Classification', 'Document', 'Class Membership', 'Maximum A Posteriori Probability', 'Bayesâ\x80\x99 Rule', 'Classes', 'Class', 'Classes', 'Class', 'Bayesian Text Classification', 'Conditional Distribution', 'Terms', 'Term', 'Binary Vector', 'Classification Problem', 'Text Classification Problem', 'Text Classification', 'Bernoulli Model', 'Conditional Independence Assumption', 'Random Variable', 'Vocabulary', 'Nb Models', 'Conditional Independence', 'Multinomial Model', 'Nb Classification', 'Term Distributions', 'Positional Independence', 'Conditional Probabilities', 'Bag Of Words Model', 'Ad Hoc Retrieval', 'Document Generation Model', 'Bag-Of-Words Model', 'Nb', 'Nb Classifiers', 'Concept Drift', 'Training Data', 'Term Frequency', 'Sequence Model', 'Naive Bayes Conditional Independence Assumption', 'Optimal Classifier', 'Document Space', 'Probability Distribution', 'Data Sparseness', 'Token Generation Model', 'Stop Word', 'Text Classifier', 'Probability Estimates', 'Accuracy', 'Noise Features', 'Knn']"
